File,Song,Artist,Album,Year,Category,Start Date,End Date,Upload Date,Column J,Column K,Duration,Column M,Column N
DA0141,That's The Way It Is                       ,Al Green                         ,Full Of Fire                      ,2014,FUS,00/00/00,99/99/99,05/04/23,0,,03:36.0,0,0
DA0142,I'd Fly Away                               ,Al Green                         ,Full Of Fire                      ,2014,FUS,00/00/00,99/99/99,05/04/23,0,,04:04.0,0,0
DA0143,Full of Fire                               ,Al Green                         ,Full Of Fire                      ,2014,FUS,00/00/00,99/99/99,05/04/23,0,,05:05.0,0,0
DA0144,Together Again                             ,Al Green                         ,Full Of Fire                      ,2014,FUS,00/00/00,99/99/99,05/04/23,0,,05:07.0,0,0
DA0145,Darkest Hour                               ,Reverend John Wilkins            ,Trouble                           ,2020,FUS,00/00/00,99/99/99,05/04/23,15,,02:41.0,0,0
DA0146,Found Love                                 ,Reverend John Wilkins            ,Trouble                           ,2020,FUS,00/00/00,99/99/99,05/04/23,0,,03:03.0,0,0
DA0147,Grandma's Hands                            ,Reverend John Wilkins            ,Trouble                           ,2020,FUS,00/00/00,99/99/99,05/04/23,0,,02:41.0,0,0
DA0148,I've Got Something                         ,Reverend John Wilkins            ,Trouble                           ,2020,FUS,00/00/00,99/99/99,05/04/23,0,,03:19.0,0,0
DA0149,Down Home Church                           ,Reverend John Wilkins            ,Trouble                           ,2020,FUS,00/00/00,99/99/99,05/04/23,0,,03:28.0,0,0
DA014A,Wade in the Water                          ,Reverend John Wilkins            ,Trouble                           ,2020,FUS,00/00/00,99/99/99,05/04/23,0,,03:34.0,0,0
DA014B,Walk with Me                               ,Reverend John Wilkins            ,Trouble                           ,2020,FUS,00/00/00,99/99/99,05/04/23,0,,03:43.0,0,0
DA014C,You Can't Hurry God                        ,Reverend John Wilkins            ,Trouble                           ,2020,FUS,00/00/00,99/99/99,05/04/23,0,,04:05.0,0,0
DA014D,God Is Able                                ,Reverend John Wilkins            ,Trouble                           ,2020,FUS,00/00/00,99/99/99,05/04/23,0,,04:18.0,0,0
DA014E,Trouble                                    ,Reverend John Wilkins            ,Trouble                           ,2020,FUS,00/00/00,99/99/99,05/04/23,0,,05:19.0,0,0
DA014F,Storm and Rain                             ,Reverend John Wilkins            ,Trouble                           ,2020,FUS,00/00/00,99/99/99,05/04/23,0,,05:24.0,0,0
DA014G,Jesus Will Fix It                          ,Reverend John Wilkins            ,You Can't Hurry God               ,2011,FUS,00/00/00,99/99/99,05/04/23,0,,03:11.0,0,0
DA014H,I Want You To Help Me                      ,Reverend John Wilkins            ,You Can't Hurry God               ,2011,FUS,00/00/00,99/99/99,05/04/23,0,,04:13.0,0,0
DA014I,Sinner's Prayer                            ,Reverend John Wilkins            ,You Can't Hurry God               ,2011,FUS,00/00/00,99/99/99,05/04/23,0,,04:09.0,0,0
DA014J,You Can't Hurry God                        ,Reverend John Wilkins            ,You Can't Hurry God               ,2011,FUS,00/00/00,99/99/99,05/04/23,2,,03:35.0,0,0
DA014K,Let The Redeemed Say So                    ,Reverend John Wilkins            ,You Can't Hurry God               ,2011,FUS,00/00/00,99/99/99,05/04/23,0,,04:17.0,0,0
DA014L,You Got To move                            ,Reverend John Wilkins            ,You Can't Hurry God               ,2011,FUS,00/00/00,99/99/99,05/04/23,0,,04:24.0,0,0
DA014M,On The Battlefield                         ,Reverend John Wilkins            ,You Can't Hurry God               ,2011,FUS,00/00/00,99/99/99,05/04/23,0,,04:51.0,0,0
DA014N,Thank You Sir                              ,Reverend John Wilkins            ,You Can't Hurry God               ,2011,FUS,00/00/00,99/99/99,05/04/23,1,,07:37.0,0,0
DA014O,Prodigal Son                               ,Reverend John Wilkins            ,You Can't Hurry God               ,2011,FUS,00/00/00,99/99/99,05/04/23,20,,07:39.0,0,0
DA014P,I'm Gonna Stay                             ,O.V. Wright                      ,We're Still Together              ,2010,FUS,00/00/00,99/99/99,05/04/23,0,,03:13.0,0,0
DA014Q,Baby Baby Baby                             ,O.V. Wright                      ,We're Still Together              ,2010,FUS,00/00/00,99/99/99,05/04/23,6,,03:17.0,0,0
DA014R,It's Cold Without Your Love                ,O.V. Wright                      ,We're Still Together              ,2010,FUS,00/00/00,99/99/99,05/04/23,0,,03:33.0,0,0
DA014S,We're Still Together                       ,O.V. Wright                      ,We're Still Together              ,2010,FUS,00/00/00,99/99/99,05/04/23,0,,03:35.0,0,0
DA014T,I Found Peace                              ,O.V. Wright                      ,We're Still Together              ,2010,FUS,00/00/00,99/99/99,05/04/23,0,,04:02.0,0,0
DA014U,Sacrifice                                  ,O.V. Wright                      ,We're Still Together              ,2010,FUS,00/00/00,99/99/99,05/04/23,0,,04:19.0,0,0
DA014V,Mirror of My Soul                          ,O.V. Wright                      ,We're Still Together              ,2010,FUS,00/00/00,99/99/99,05/04/23,0,,04:19.0,0,0
DA014W,Today I Sing The Blues                     ,O.V. Wright                      ,We're Still Together              ,2010,FUS,00/00/00,99/99/99,05/04/23,0,,04:31.0,0,0
DA014X,The Hurt Is On                             ,O.V. Wright                      ,We're Still Together              ,2010,FUS,00/00/00,99/99/99,05/04/23,0,,05:02.0,0,0
DA014Y,I Feel Love Growin'                        ,O.V. Wright                      ,Into Something - Can't Shake Loose,2014,FUS,00/00/00,99/99/99,05/04/23,0,,03:41.0,0,0
DA014Z,Into Something (Can't Shake Loose)         ,O.V. Wright                      ,Into Something - Can't Shake Loose,2014,FUS,00/00/00,99/99/99,05/04/23,0,,04:17.0,0,0
DA0150,The Time We Have                           ,O.V. Wright                      ,Into Something - Can't Shake Loose,2014,FUS,00/00/00,99/99/99,05/04/23,0,,02:50.0,0,0
DA0151,Trying To Live My Life                     ,O.V. Wright                      ,Into Something - Can't Shake Loose,2014,FUS,00/00/00,99/99/99,05/04/23,0,,02:37.0,0,0
DA0152,You Gotta Have Love                        ,O.V. Wright                      ,Into Something - Can't Shake Loose,2014,FUS,00/00/00,99/99/99,05/04/23,0,,02:55.0,0,0
DA0153,Precious Precious                          ,O.V. Wright                      ,Into Something - Can't Shake Loose,2014,FUS,00/00/00,99/99/99,05/04/23,0,,03:24.0,0,0
DA0154,Medley - God Blessed Our Love / When A Man ,O.V. Wright                      ,Into Something - Can't Shake Loose,2014,FUS,00/00/00,99/99/99,05/04/23,0,,12:43.0,0,0
DA0155,I Want To Hold Your Hand                   ,Al Green                         ,Love Ritual                       ,1968,FUS,00/00/00,99/99/99,05/04/23,0,,02:12.0,0,0
DA0156,Mimi                                       ,Al Green                         ,Love Ritual                       ,1974,FUS,00/00/00,99/99/99,05/04/23,0,,03:07.0,0,0
DA0157,Ride Sally Ride                            ,Al Green                         ,Love Ritual                       ,1971,FUS,00/00/00,99/99/99,05/04/23,0,,02:18.0,0,0
DA0158,So Good To Be Here                         ,Al Green                         ,Love Ritual                       ,1974,FUS,00/00/00,99/99/99,05/04/23,0,,02:41.0,0,0
DA0159,Up Above My Head                           ,Al Green                         ,Love Ritual                       ,1974,FUS,00/00/00,99/99/99,05/04/23,0,,02:49.0,0,0
DA015A,Surprise Attack / Highway To Heaven        ,Al Green                         ,Love Ritual                       ,1974,FUS,00/00/00,99/99/99,05/04/23,0,,02:56.0,0,0
DA015B,Love Ritual (Bwana Mix)                    ,Al Green                         ,Love Ritual                       ,1975,FUS,00/00/00,99/99/99,05/04/23,1,,04:06.0,0,0
DA015C,Strong As Death (Sweet As Love)            ,Al Green                         ,Love Ritual                       ,1974,FUS,00/00/00,99/99/99,05/04/23,0,,04:10.0,0,0
DA015D,I Think It's For The Feeling (It's Alright),Al Green                         ,Love Ritual                       ,1974,FUS,00/00/00,99/99/99,05/04/23,0,,04:14.0,0,0
DA015E,Love Is Real                               ,Al Green                         ,Love Ritual                       ,1974,FUS,00/00/00,99/99/99,05/04/23,0,,04:30.0,0,0
DA015F,Beware                                     ,Al Green                         ,Love Ritual                       ,1974,FUS,00/00/00,99/99/99,05/04/23,0,,15:01.0,0,0
DA015G,I Say a Little Prayer                      ,Al Green                         ,Truth N' Time                     ,2014,FUS,00/00/00,99/99/99,05/04/23,0,,02:04.0,0,0
DA015H,King of All                                ,Al Green                         ,Truth N' Time                     ,2014,FUS,00/00/00,99/99/99,05/04/23,0,,02:12.0,0,0
DA015I,Blow Me Down                               ,Al Green                         ,Truth N' Time                     ,2014,FUS,00/00/00,99/99/99,05/04/23,0,,03:01.0,0,0
DA015J,Wait Here                                  ,Al Green                         ,Truth N' Time                     ,2014,FUS,00/00/00,99/99/99,05/04/23,0,,02:37.0,0,0
DA015K,Lo and Behold                              ,Al Green                         ,Truth N' Time                     ,2014,FUS,00/00/00,99/99/99,05/04/23,0,,03:06.0,0,0
DA015L,Truth N' Time                              ,Al Green                         ,Truth N' Time                     ,2014,FUS,00/00/00,99/99/99,05/04/23,0,,03:35.0,0,0
DA015M,To Sir With Love                           ,Al Green                         ,Truth N' Time                     ,2014,FUS,00/00/00,99/99/99,05/04/23,0,,04:01.0,0,0
DA015N,Happy Days                                 ,Al Green                         ,Truth N' Time                     ,2014,FUS,00/00/00,99/99/99,05/04/23,0,,05:04.0,0,0
DA015O,Beware                                     ,Ann Peebles                      ,Tellin' It                        ,1975,FUS,00/00/00,99/99/99,05/04/23,0,,02:59.0,0,0
DA015P,I Don't Lend My Man                        ,Ann Peebles                      ,Tellin' It                        ,1975,FUS,00/00/00,99/99/99,05/04/23,0,,02:45.0,0,0
DA015Q,Come To Mama                               ,Ann Peebles                      ,Tellin' It                        ,1975,FUS,00/00/00,99/99/99,05/04/23,1,,02:49.0,0,0
DA015R,Love Played A Game                         ,Ann Peebles                      ,Tellin' It                        ,1975,FUS,00/00/00,99/99/99,05/04/23,0,,02:22.0,0,0
DA015S,Put Yourself In My Place                   ,Ann Peebles                      ,Tellin' It                        ,1975,FUS,00/00/00,99/99/99,05/04/23,0,,02:35.0,0,0
DA015T,It Was Jealousy                            ,Ann Peebles                      ,Tellin' It                        ,1975,FUS,00/00/00,99/99/99,05/04/23,0,,02:49.0,0,0
DA015U,Stand By Woman                             ,Ann Peebles                      ,Tellin' It                        ,1975,FUS,00/00/00,99/99/99,05/04/23,0,,02:58.0,0,0
DA015V,Doctor Love Power                          ,Ann Peebles                      ,Tellin' It                        ,1975,FUS,00/00/00,99/99/99,05/04/23,0,,03:00.0,0,0
DA015W,You Can't Hold A Man                       ,Ann Peebles                      ,Tellin' It                        ,1975,FUS,00/00/00,99/99/99,05/04/23,0,,04:30.0,0,0
DA015X,I Needed Somebody                          ,Ann Peebles                      ,Tellin' It                        ,1975,FUS,00/00/00,99/99/99,05/04/23,0,,04:50.0,0,0
DA015Y,99 Pounds                                  ,Ann Peebles                      ,Straight From The Heart           ,1971,FUS,00/00/00,99/99/99,05/04/23,0,,02:11.0,0,0
DA015Z,I Feel Like Breaking Up Somebody's Home    ,Ann Peebles                      ,Straight From The Heart           ,1971,FUS,00/00/00,99/99/99,05/04/23,0,,02:25.0,0,0
DA0160,I Take What I Want                         ,Ann Peebles                      ,Straight From The Heart           ,1971,FUS,00/00/00,99/99/99,05/04/23,0,,02:25.0,0,0
DA0161,"Slipped, Tripped And Fell In Love          ",Ann Peebles                      ,Straight From The Heart           ,1971,FUS,00/00/00,99/99/99,05/04/23,0,,02:23.0,0,0
DA0162,Somebody's On Your Case                    ,Ann Peebles                      ,Straight From The Heart           ,1971,FUS,00/00/00,99/99/99,05/04/23,0,,02:19.0,0,0
DA0163,What You Laid On Me                        ,Ann Peebles                      ,Straight From The Heart           ,1971,FUS,00/00/00,99/99/99,05/04/23,0,,02:19.0,0,0
DA0164,"Trouble, Heartaches & Sadness              ",Ann Peebles                      ,Straight From The Heart           ,1971,FUS,00/00/00,99/99/99,05/04/23,0,,02:35.0,0,0
DA0165,I Pity The Fool                            ,Ann Peebles                      ,Straight From The Heart           ,1971,FUS,00/00/00,99/99/99,05/04/23,0,,02:53.0,0,0
DA0166,How Strong Is A Woman                      ,Ann Peebles                      ,Straight From The Heart           ,1971,FUS,00/00/00,99/99/99,05/04/23,0,,02:55.0,0,0
DA0167,I've Been There Before                     ,Ann Peebles                      ,Straight From The Heart           ,1971,FUS,00/00/00,99/99/99,05/04/23,0,,03:03.0,0,0
DA0168,Generation Gap Between Us                  ,Ann Peebles                      ,Part Time Love                    ,1971,FUS,00/00/00,99/99/99,05/04/23,0,,02:14.0,0,0
DA0169,I'll Get Along                             ,Ann Peebles                      ,Part Time Love                    ,1971,FUS,00/00/00,99/99/99,05/04/23,0,,02:03.0,0,0
DA016A,It's Your Thing                            ,Ann Peebles                      ,Part Time Love                    ,1971,FUS,00/00/00,99/99/99,05/04/23,0,,02:27.0,0,0
DA016B,Solid Foundation                           ,Ann Peebles                      ,Part Time Love                    ,1971,FUS,00/00/00,99/99/99,05/04/23,0,,02:03.0,0,0
DA016C,Crazy About You Baby                       ,Ann Peebles                      ,Part Time Love                    ,1971,FUS,00/00/00,99/99/99,05/04/23,0,,02:31.0,0,0
DA016D,Part Time Love                             ,Ann Peebles                      ,Part Time Love                    ,1971,FUS,00/00/00,99/99/99,05/04/23,0,,02:48.0,0,0
DA016E,Make Me Yours                              ,Ann Peebles                      ,Part Time Love                    ,1971,FUS,00/00/00,99/99/99,05/04/23,0,,02:48.0,0,0
DA016F,Give Me Some Credit                        ,Ann Peebles                      ,Part Time Love                    ,1971,FUS,00/00/00,99/99/99,05/04/23,1,,02:54.0,0,0
DA016G,Steal Away                                 ,Ann Peebles                      ,Part Time Love                    ,1971,FUS,00/00/00,99/99/99,05/04/23,0,,03:04.0,0,0
DA016H,I Still Love You                           ,Ann Peebles                      ,Part Time Love                    ,1971,FUS,00/00/00,99/99/99,05/04/23,0,,03:16.0,0,0
DA016I,Being Here With You                        ,Ann Peebles                      ,If This Is Heaven                 ,1977,FUS,00/00/00,99/99/99,05/04/23,0,,02:26.0,0,0
DA016J,Boy I Gotta Have You                       ,Ann Peebles                      ,If This Is Heaven                 ,1977,FUS,00/00/00,99/99/99,05/04/23,0,,02:40.0,0,0
DA016K,A Good Day For Lovin'                      ,Ann Peebles                      ,If This Is Heaven                 ,1977,FUS,00/00/00,99/99/99,05/04/23,0,,02:43.0,0,0
DA016L,It Must Be Love                            ,Ann Peebles                      ,If This Is Heaven                 ,1977,FUS,00/00/00,99/99/99,05/04/23,1,,02:46.0,0,0
DA016M,Games                                      ,Ann Peebles                      ,If This Is Heaven                 ,1977,FUS,00/00/00,99/99/99,05/04/23,1,,02:52.0,0,0
DA016N,Lovin' You Without Love                    ,Ann Peebles                      ,If This Is Heaven                 ,1977,FUS,00/00/00,99/99/99,05/04/23,1,,02:54.0,0,0
